Time (ms),-200 pA,-150 pA,-100 pA,-50 pA,0 pA
10.5,-43.6401367188,-47.9125976563,-43.0297851563,-44.8608398438,-46.6918945313
10.6000003815,-43.3349609375,-46.38671875,-43.9453125,-45.166015625,-45.7763671875
10.6999998093,-43.3349609375,-48.2177734375,-43.6401367188,-44.5556640625,-46.6918945313
10.8000001907,-42.724609375,-48.828125,-42.724609375,-44.2504882813,-45.7763671875
10.8999996185,-44.2504882813,-46.9970703125,-42.4194335938,-43.3349609375,-45.7763671875
11,-43.9453125,-47.607421875,-42.4194335938,-44.8608398438,-45.7763671875
11.1000003815,-42.724609375,-48.2177734375,-43.0297851563,-43.9453125,-46.0815429688
11.1999998093,-44.2504882813,-47.3022460938,-41.50390625,-45.166015625,-46.38671875
11.3000001907,-42.724609375,-46.9970703125,-42.4194335938,-43.9453125,-46.9970703125
11.3999996185,-43.3349609375,-48.2177734375,-43.0297851563,-44.2504882813,-46.6918945313
11.5,-43.0297851563,-49.4384765625,-43.0297851563,-44.2504882813,-46.0815429688
11.6000003815,-43.9453125,-46.9970703125,-42.724609375,-43.6401367188,-45.7763671875
11.6999998093,-43.9453125,-46.9970703125,-41.1987304688,-45.166015625,-46.38671875
11.8000001907,-42.724609375,-48.828125,-42.724609375,-44.2504882813,-46.6918945313
11.8999996185,-43.3349609375,-47.607421875,-42.1142578125,-44.2504882813,-46.6918945313
12,-43.3349609375,-46.9970703125,-42.724609375,-44.2504882813,-47.3022460938
12.1000003815,-43.0297851563,-48.2177734375,-43.9453125,-44.5556640625,-45.166015625
12.1999998093,-43.0297851563,-47.9125976563,-42.1142578125,-44.8608398438,-45.7763671875
12.3000001907,-44.2504882813,-46.6918945313,-43.3349609375,-43.6401367188,-46.0815429688
12.3999996185,-42.724609375,-48.2177734375,-43.0297851563,-44.2504882813,-45.7763671875
12.5,-44.2504882813,-46.0815429688,-42.4194335938,-44.2504882813,-46.6918945313
12.6000003815,-42.4194335938,-47.9125976563,-40.8935546875,-45.166015625,-45.7763671875
12.6999998093,-44.8608398438,-46.9970703125,-42.4194335938,-44.8608398438,-45.4711914063
12.8000001907,-42.4194335938,-46.38671875,-43.0297851563,-43.6401367188,-45.7763671875
12.8999996185,-43.6401367188,-49.1333007813,-43.3349609375,-45.4711914063,-46.6918945313
13,-43.6401367188,-47.3022460938,-43.3349609375,-43.9453125,-46.6918945313
13.1000003815,-43.9453125,-48.2177734375,-42.4194335938,-44.2504882813,-46.0815429688
13.1999998093,-42.4194335938,-47.9125976563,-42.4194335938,-43.6401367188,-46.0815429688
13.3000001907,-43.6401367188,-46.9970703125,-41.8090820313,-44.8608398438,-46.0815429688
13.3999996185,-43.3349609375,-48.5229492188,-43.0297851563,-44.5556640625,-46.38671875
13.5,-42.724609375,-47.3022460938,-44.2504882813,-43.6401367188,-45.7763671875
13.6000003815,-42.4194335938,-48.2177734375,-43.0297851563,-45.166015625,-44.8608398438
13.6999998093,-42.724609375,-47.3022460938,-42.1142578125,-43.6401367188,-46.6918945313
13.8000001907,-42.724609375,-47.9125976563,-42.1142578125,-43.9453125,-46.0815429688
13.8999996185,-43.9453125,-46.9970703125,-43.3349609375,-43.9453125,-45.4711914063
14,-43.3349609375,-46.9970703125,-43.0297851563,-43.6401367188,-46.38671875
14.1000003815,-43.6401367188,-47.9125976563,-41.50390625,-44.5556640625,-46.9970703125
14.1999998093,-43.0297851563,-47.607421875,-42.1142578125,-43.6401367188,-45.4711914063
14.3000001907,-43.9453125,-48.2177734375,-43.0297851563,-43.9453125,-45.4711914063
14.3999996185,-43.9453125,-47.3022460938,-42.724609375,-44.8608398438,-46.6918945313
14.5,-43.6401367188,-46.6918945313,-41.50390625,-43.9453125,-45.4711914063
14.6000003815,-43.0297851563,-46.6918945313,-42.4194335938,-43.3349609375,-45.7763671875
14.6999998093,-42.724609375,-46.38671875,-43.0297851563,-43.6401367188,-46.38671875
14.8000001907,-43.3349609375,-46.6918945313,-41.8090820313,-44.2504882813,-45.7763671875
14.8999996185,-43.3349609375,-47.607421875,-41.8090820313,-44.2504882813,-46.0815429688
15,-42.1142578125,-47.3022460938,-41.50390625,-43.6401367188,-46.9970703125
15.1000003815,-42.4194335938,-46.38671875,-42.1142578125,-44.2504882813,-45.7763671875
15.1999998093,-42.1142578125,-47.607421875,-42.4194335938,-44.2504882813,-45.4711914063
15.3000001907,-42.1142578125,-47.3022460938,-42.1142578125,-43.0297851563,-46.38671875
15.3999996185,-41.8090820313,-47.3022460938,-42.1142578125,-44.2504882813,-45.7763671875
15.5,-42.724609375,-47.607421875,-41.1987304688,-44.2504882813,-46.38671875
15.6000003815,-43.6401367188,-47.9125976563,-41.8090820313,-45.166015625,-44.8608398438
15.6999998093,-42.4194335938,-48.5229492188,-41.1987304688,-43.9453125,-45.7763671875
15.8000001907,-43.0297851563,-47.3022460938,-42.1142578125,-44.5556640625,-46.38671875
15.8999996185,-41.50390625,-46.9970703125,-41.8090820313,-43.6401367188,-45.166015625
16,-41.50390625,-47.607421875,-41.50390625,-43.6401367188,-46.38671875
16.1000003815,-41.8090820313,-47.607421875,-41.1987304688,-44.5556640625,-46.0815429688
16.2000007629,-42.724609375,-47.9125976563,-41.1987304688,-44.5556640625,-46.38671875
16.2999992371,-42.1142578125,-46.6918945313,-42.724609375,-43.3349609375,-46.0815429688
16.3999996185,-41.8090820313,-47.607421875,-42.1142578125,-44.2504882813,-46.0815429688
16.5,-41.8090820313,-47.3022460938,-42.1142578125,-43.6401367188,-45.166015625
16.6000003815,-43.0297851563,-46.9970703125,-41.50390625,-44.2504882813,-45.166015625
16.7000007629,-43.0297851563,-47.9125976563,-41.50390625,-43.9453125,-45.4711914063
16.7999992371,-42.4194335938,-47.9125976563,-41.1987304688,-43.3349609375,-45.4711914063
16.8999996185,-41.8090820313,-48.5229492188,-40.8935546875,-43.6401367188,-46.9970703125
17,-43.3349609375,-47.607421875,-42.4194335938,-43.3349609375,-46.0815429688
17.1000003815,-42.1142578125,-46.6918945313,-40.5883789063,-43.3349609375,-44.2504882813
17.2000007629,-41.50390625,-46.38671875,-40.8935546875,-43.9453125,-45.7763671875
17.2999992371,-41.1987304688,-46.6918945313,-40.8935546875,-43.9453125,-45.166015625
17.3999996185,-43.0297851563,-47.9125976563,-41.1987304688,-43.3349609375,-46.0815429688
17.5,-41.8090820313,-47.9125976563,-41.50390625,-43.0297851563,-46.0815429688
17.6000003815,-41.1987304688,-48.2177734375,-40.8935546875,-43.6401367188,-45.4711914063
17.7000007629,-42.724609375,-46.6918945313,-40.8935546875,-43.6401367188,-46.38671875
17.7999992371,-42.1142578125,-46.9970703125,-40.8935546875,-43.3349609375,-46.0815429688
17.8999996185,-41.1987304688,-46.6918945313,-40.8935546875,-43.3349609375,-45.4711914063
18,-40.8935546875,-48.828125,-41.50390625,-43.6401367188,-44.8608398438
18.1000003815,-43.0297851563,-47.3022460938,-42.4194335938,-44.2504882813,-44.5556640625
18.2000007629,-40.5883789063,-47.3022460938,-42.1142578125,-44.5556640625,-45.166015625
18.2999992371,-41.1987304688,-46.9970703125,-41.8090820313,-44.8608398438,-44.8608398438
18.3999996185,-42.4194335938,-47.3022460938,-42.1142578125,-44.5556640625,-45.4711914063
18.5,-41.50390625,-47.9125976563,-41.8090820313,-43.9453125,-45.4711914063
18.6000003815,-41.50390625,-47.3022460938,-41.8090820313,-43.6401367188,-44.5556640625
18.7000007629,-42.1142578125,-46.6918945313,-40.283203125,-43.6401367188,-44.8608398438
18.7999992371,-40.8935546875,-45.7763671875,-40.5883789063,-43.0297851563,-46.0815429688
18.8999996185,-41.1987304688,-47.9125976563,-41.50390625,-44.2504882813,-46.9970703125
19,-43.0297851563,-48.2177734375,-41.1987304688,-45.166015625,-45.166015625
19.1000003815,-41.50390625,-46.6918945313,-41.8090820313,-43.6401367188,-46.38671875
19.2000007629,-41.50390625,-46.6918945313,-41.8090820313,-42.724609375,-44.8608398438
19.2999992371,-42.1142578125,-47.3022460938,-42.1142578125,-43.3349609375,-45.4711914063
19.3999996185,-40.8935546875,-47.3022460938,-41.1987304688,-43.3349609375,-44.8608398438
19.5,-42.724609375,-45.4711914063,-40.8935546875,-45.166015625,-44.8608398438
19.6000003815,-40.5883789063,-46.6918945313,-41.1987304688,-43.9453125,-44.5556640625
19.7000007629,-41.8090820313,-47.607421875,-40.283203125,-43.3349609375,-45.7763671875
19.7999992371,-42.4194335938,-46.38671875,-42.4194335938,-43.3349609375,-46.38671875
19.8999996185,-40.5883789063,-46.9970703125,-41.1987304688,-43.3349609375,-45.7763671875
20,-42.1142578125,-47.3022460938,-40.8935546875,-43.6401367188,-44.8608398438
20.1000003815,-40.5883789063,-46.6918945313,-40.283203125,-43.9453125,-45.166015625
20.2000007629,-41.8090820313,-45.7763671875,-41.50390625,-43.9453125,-44.8608398438
20.2999992371,-40.283203125,-47.9125976563,-43.0297851563,-43.0297851563,-46.0815429688
20.3999996185,-41.1987304688,-46.6918945313,-40.8935546875,-43.9453125,-46.0815429688
20.5,-40.5883789063,-46.0815429688,-40.283203125,-43.3349609375,-45.7763671875
20.6000003815,-40.8935546875,-47.9125976563,-41.50390625,-42.724609375,-45.4711914063
20.7000007629,-40.5883789063,-46.38671875,-41.50390625,-42.4194335938,-44.8608398438
20.7999992371,-40.8935546875,-46.6918945313,-39.9780273438,-43.9453125,-45.4711914063
20.8999996185,-40.8935546875,-46.6918945313,-41.50390625,-44.5556640625,-46.0815429688
21,-41.1987304688,-46.6918945313,-41.1987304688,-43.0297851563,-46.0815429688
21.1000003815,-40.5883789063,-47.3022460938,-39.9780273438,-42.4194335938,-44.2504882813
21.2000007629,-41.8090820313,-46.9970703125,-42.1142578125,-43.3349609375,-45.4711914063
21.2999992371,-39.9780273438,-46.6918945313,-40.5883789063,-43.3349609375,-45.4711914063
21.3999996185,-41.50390625,-47.3022460938,-40.8935546875,-42.4194335938,-45.4711914063
21.5,-40.5883789063,-46.38671875,-39.6728515625,-43.6401367188,-45.166015625
21.6000003815,-40.283203125,-46.9970703125,-41.1987304688,-43.9453125,-44.2504882813
21.7000007629,-41.8090820313,-46.6918945313,-41.50390625,-42.724609375,-46.0815429688
21.7999992371,-40.283203125,-47.607421875,-40.8935546875,-44.2504882813,-45.166015625
21.8999996185,-40.283203125,-47.3022460938,-40.5883789063,-43.9453125,-44.5556640625
22,-39.9780273438,-46.38671875,-41.8090820313,-42.724609375,-44.8608398438
22.1000003815,-40.283203125,-46.9970703125,-40.283203125,-42.724609375,-46.0815429688
22.2000007629,-40.283203125,-46.6918945313,-40.283203125,-43.3349609375,-44.8608398438
22.2999992371,-39.9780273438,-47.607421875,-40.5883789063,-42.4194335938,-44.8608398438
22.3999996185,-40.8935546875,-46.38671875,-40.8935546875,-43.3349609375,-45.4711914063
22.5,-40.283203125,-46.6918945313,-40.8935546875,-42.724609375,-44.8608398438
22.6000003815,-40.283203125,-46.9970703125,-40.283203125,-41.8090820313,-43.3349609375
22.7000007629,-40.283203125,-48.2177734375,-41.50390625,-43.9453125,-44.5556640625
22.7999992371,-39.3676757813,-46.6918945313,-39.9780273438,-41.50390625,-44.2504882813
22.8999996185,-39.0625,-46.38671875,-39.9780273438,-43.3349609375,-44.5556640625
23,-39.9780273438,-46.9970703125,-40.5883789063,-43.9453125,-46.0815429688
23.1000003815,-40.5883789063,-46.6918945313,-41.50390625,-42.4194335938,-44.2504882813
23.2000007629,-39.6728515625,-47.607421875,-41.1987304688,-43.3349609375,-43.6401367188
23.2999992371,-39.9780273438,-46.6918945313,-40.283203125,-42.1142578125,-45.166015625
23.3999996185,-39.3676757813,-48.5229492188,-40.8935546875,-43.0297851563,-43.6401367188
23.5,-40.283203125,-47.3022460938,-41.8090820313,-41.8090820313,-44.5556640625
23.6000003815,-38.7573242188,-47.607421875,-40.283203125,-43.9453125,-45.7763671875
23.7000007629,-38.7573242188,-46.9970703125,-40.283203125,-43.0297851563,-43.3349609375
23.7999992371,-39.6728515625,-46.9970703125,-40.5883789063,-43.0297851563,-46.0815429688
23.8999996185,-38.7573242188,-47.3022460938,-40.5883789063,-43.3349609375,-43.6401367188
24,-40.5883789063,-46.6918945313,-40.8935546875,-42.1142578125,-44.5556640625
24.1000003815,-39.6728515625,-48.5229492188,-39.9780273438,-43.3349609375,-43.3349609375
24.2000007629,-39.0625,-46.9970703125,-40.283203125,-41.50390625,-44.2504882813
24.2999992371,-38.1469726563,-46.9970703125,-40.283203125,-43.9453125,-46.0815429688
24.3999996185,-38.7573242188,-48.5229492188,-40.283203125,-43.6401367188,-43.6401367188
24.5,-39.3676757813,-47.607421875,-41.50390625,-42.4194335938,-45.4711914063
24.6000003815,-39.3676757813,-46.6918945313,-40.5883789063,-42.4194335938,-43.9453125
24.7000007629,-39.6728515625,-46.38671875,-41.1987304688,-43.0297851563,-45.166015625
24.7999992371,-38.7573242188,-45.7763671875,-39.9780273438,-43.6401367188,-43.3349609375
24.8999996185,-38.4521484375,-46.0815429688,-40.283203125,-43.0297851563,-45.7763671875
25,-38.1469726563,-46.0815429688,-40.8935546875,-43.3349609375,-44.8608398438
25.1000003815,-38.7573242188,-47.3022460938,-40.283203125,-43.9453125,-43.9453125
25.2000007629,-39.0625,-46.9970703125,-39.9780273438,-42.724609375,-45.7763671875
25.2999992371,-37.841796875,-47.607421875,-39.0625,-42.724609375,-44.2504882813
25.3999996185,-38.1469726563,-47.3022460938,-40.283203125,-43.3349609375,-44.2504882813
25.5,-38.7573242188,-46.38671875,-40.283203125,-43.0297851563,-43.9453125
25.6000003815,-37.841796875,-45.4711914063,-40.5883789063,-43.3349609375,-44.8608398438
25.7000007629,-36.9262695313,-46.0815429688,-41.1987304688,-43.3349609375,-46.0815429688
25.7999992371,-37.2314453125,-47.607421875,-40.5883789063,-42.724609375,-45.166015625
25.8999996185,-38.7573242188,-46.38671875,-41.1987304688,-41.8090820313,-45.7763671875
26,-37.841796875,-47.607421875,-39.3676757813,-42.724609375,-44.2504882813
26.1000003815,-34.1796875,-45.7763671875,-40.283203125,-42.1142578125,-44.8608398438
26.2000007629,-21.97265625,-45.7763671875,-39.6728515625,-42.4194335938,-44.2504882813
26.2999992371,-0.6103515625,-45.7763671875,-40.8935546875,-43.6401367188,-45.166015625
26.3999996185,26.85546875,-46.0815429688,-41.1987304688,-43.6401367188,-45.166015625
26.5,32.958984375,-46.9970703125,-39.6728515625,-43.3349609375,-44.5556640625
26.6000003815,22.5830078125,-46.38671875,-40.5883789063,-42.1142578125,-44.2504882813
26.7000007629,5.1879882813,-46.38671875,-39.6728515625,-43.0297851563,-43.9453125
26.7999992371,-12.20703125,-45.7763671875,-40.5883789063,-41.8090820313,-44.8608398438
26.8999996185,-28.6865234375,-46.9970703125,-40.283203125,-42.724609375,-44.5556640625
27,-36.9262695313,-45.4711914063,-39.9780273438,-43.3349609375,-45.4711914063
27.1000003815,-43.0297851563,-46.6918945313,-40.5883789063,-43.9453125,-44.8608398438
27.2000007629,-47.607421875,-46.0815429688,-39.3676757813,-43.6401367188,-45.166015625
27.2999992371,-49.4384765625,-47.3022460938,-40.283203125,-41.8090820313,-45.7763671875
27.3999996185,-51.5747070313,-46.38671875,-40.8935546875,-43.0297851563,-44.2504882813
27.5,-52.490234375,-45.4711914063,-39.9780273438,-42.1142578125,-44.5556640625
27.6000003815,-50.9643554688,-45.7763671875,-39.0625,-42.1142578125,-44.5556640625
27.7000007629,-53.1005859375,-46.38671875,-39.9780273438,-44.8608398438,-43.9453125
27.7999992371,-50.9643554688,-45.7763671875,-40.283203125,-43.3349609375,-44.2504882813
27.8999996185,-52.490234375,-45.7763671875,-39.6728515625,-42.724609375,-43.9453125
28,-51.26953125,-46.38671875,-39.9780273438,-41.8090820313,-44.5556640625
28.1000003815,-50.9643554688,-46.38671875,-39.0625,-41.8090820313,-44.5556640625
28.2000007629,-51.8798828125,-45.7763671875,-39.6728515625,-43.0297851563,-45.166015625
28.2999992371,-50.3540039063,-46.6918945313,-39.3676757813,-42.4194335938,-44.8608398438
28.3999996185,-50.048828125,-45.7763671875,-40.5883789063,-43.0297851563,-43.3349609375
28.5,-50.048828125,-45.4711914063,-39.9780273438,-42.4194335938,-44.2504882813
28.6000003815,-52.1850585938,-47.3022460938,-39.3676757813,-43.0297851563,-44.5556640625
28.7000007629,-50.048828125,-46.6918945313,-40.283203125,-43.3349609375,-45.4711914063
28.7999992371,-50.6591796875,-45.7763671875,-40.283203125,-42.4194335938,-43.3349609375
28.8999996185,-49.7436523438,-46.0815429688,-39.0625,-41.8090820313,-43.9453125
29,-50.6591796875,-46.0815429688,-38.4521484375,-41.8090820313,-44.5556640625
29.1000003815,-50.048828125,-45.4711914063,-39.6728515625,-43.6401367188,-43.9453125
29.2000007629,-50.6591796875,-46.6918945313,-39.6728515625,-42.724609375,-44.5556640625
29.2999992371,-48.5229492188,-46.0815429688,-39.3676757813,-42.1142578125,-43.6401367188
29.3999996185,-51.26953125,-45.7763671875,-40.283203125,-41.50390625,-43.9453125
29.5,-48.5229492188,-46.6918945313,-39.9780273438,-42.4194335938,-43.3349609375
29.6000003815,-50.048828125,-44.8608398438,-38.7573242188,-42.1142578125,-44.5556640625
29.7000007629,-48.2177734375,-45.4711914063,-39.0625,-42.1142578125,-46.0815429688
29.7999992371,-50.3540039063,-45.166015625,-40.5883789063,-43.0297851563,-43.3349609375
29.8999996185,-49.4384765625,-46.0815429688,-39.3676757813,-41.8090820313,-43.9453125
30,-48.828125,-46.0815429688,-39.3676757813,-41.8090820313,-44.5556640625
30.1000003815,-50.9643554688,-44.8608398438,-40.8935546875,-42.4194335938,-45.166015625
30.2000007629,-48.828125,-46.6918945313,-38.7573242188,-42.1142578125,-43.6401367188
30.2999992371,-49.7436523438,-44.8608398438,-39.3676757813,-40.283203125,-42.4194335938
30.3999996185,-48.828125,-46.9970703125,-39.9780273438,-42.1142578125,-45.4711914063
30.5,-49.1333007813,-44.8608398438,-38.1469726563,-43.3349609375,-44.5556640625
30.6000003815,-49.7436523438,-45.7763671875,-40.8935546875,-41.50390625,-44.2504882813
30.7000007629,-49.1333007813,-45.4711914063,-38.4521484375,-43.0297851563,-44.5556640625
30.7999992371,-49.1333007813,-44.8608398438,-38.7573242188,-41.8090820313,-43.6401367188
30.8999996185,-48.828125,-46.38671875,-39.6728515625,-41.1987304688,-43.0297851563
31,-48.828125,-46.38671875,-38.4521484375,-42.4194335938,-44.5556640625
31.1000003815,-48.2177734375,-45.166015625,-39.9780273438,-41.8090820313,-45.4711914063
31.2000007629,-48.2177734375,-46.0815429688,-39.3676757813,-42.724609375,-43.3349609375
31.2999992371,-49.7436523438,-45.166015625,-38.4521484375,-42.1142578125,-44.8608398438
31.3999996185,-49.7436523438,-46.0815429688,-39.0625,-41.1987304688,-43.6401367188
31.5,-49.7436523438,-44.8608398438,-39.6728515625,-42.4194335938,-43.6401367188
31.6000003815,-49.4384765625,-45.166015625,-38.1469726563,-41.1987304688,-43.6401367188
31.7000007629,-49.7436523438,-45.166015625,-39.0625,-42.1142578125,-43.3349609375
31.7999992371,-50.048828125,-45.4711914063,-38.4521484375,-41.1987304688,-43.9453125
31.8999996185,-49.1333007813,-45.4711914063,-38.4521484375,-41.8090820313,-44.5556640625
32,-49.4384765625,-45.166015625,-38.4521484375,-42.4194335938,-43.6401367188
32.0999984741,-48.828125,-45.7763671875,-38.7573242188,-40.8935546875,-43.6401367188
32.2000007629,-49.4384765625,-45.166015625,-39.6728515625,-41.8090820313,-43.3349609375
32.2999992371,-48.828125,-45.4711914063,-38.4521484375,-40.8935546875,-42.4194335938
32.4000015259,-50.048828125,-44.8608398438,-39.0625,-42.4194335938,-44.2504882813
32.5,-48.828125,-45.7763671875,-39.6728515625,-41.50390625,-43.9453125
32.5999984741,-49.4384765625,-45.166015625,-38.7573242188,-42.4194335938,-44.2504882813
32.7000007629,-49.7436523438,-45.4711914063,-38.7573242188,-42.4194335938,-44.2504882813
32.7999992371,-49.4384765625,-44.8608398438,-38.1469726563,-40.8935546875,-43.6401367188
32.9000015259,-49.4384765625,-45.4711914063,-38.1469726563,-40.8935546875,-43.9453125
33,-49.7436523438,-45.4711914063,-37.5366210938,-41.8090820313,-42.1142578125
33.0999984741,-50.6591796875,-45.166015625,-36.9262695313,-41.8090820313,-43.6401367188
33.2000007629,-48.828125,-46.6918945313,-37.841796875,-41.8090820313,-43.6401367188
33.2999992371,-49.4384765625,-46.9970703125,-37.5366210938,-42.1142578125,-44.8608398438
33.4000015259,-49.7436523438,-44.5556640625,-38.1469726563,-42.4194335938,-43.0297851563
33.5,-50.3540039063,-45.4711914063,-36.9262695313,-42.1142578125,-44.5556640625
33.5999984741,-50.3540039063,-44.8608398438,-36.9262695313,-41.1987304688,-44.2504882813
33.7000007629,-49.1333007813,-45.166015625,-36.62109375,-41.8090820313,-43.6401367188
33.7999992371,-49.4384765625,-44.2504882813,-36.62109375,-41.8090820313,-42.4194335938
33.9000015259,-50.048828125,-45.7763671875,-36.9262695313,-41.50390625,-44.2504882813
34,-50.6591796875,-46.6918945313,-36.62109375,-41.8090820313,-44.2504882813
34.0999984741,-50.048828125,-45.7763671875,-37.2314453125,-41.1987304688,-44.5556640625
34.2000007629,-48.828125,-45.166015625,-37.2314453125,-41.50390625,-43.9453125
34.2999992371,-50.6591796875,-44.2504882813,-37.5366210938,-40.8935546875,-44.5556640625
34.4000015259,-49.1333007813,-45.4711914063,-36.9262695313,-41.50390625,-43.9453125
34.5,-49.1333007813,-45.7763671875,-36.9262695313,-41.50390625,-44.8608398438
34.5999984741,-49.7436523438,-45.7763671875,-37.841796875,-41.50390625,-44.5556640625
34.7000007629,-51.5747070313,-45.7763671875,-37.841796875,-41.8090820313,-43.3349609375
34.7999992371,-50.6591796875,-44.5556640625,-37.841796875,-40.8935546875,-43.6401367188
34.9000015259,-48.828125,-46.0815429688,-36.0107421875,-40.5883789063,-43.0297851563
35,-51.26953125,-45.4711914063,-37.2314453125,-39.6728515625,-43.9453125
35.0999984741,-50.6591796875,-45.7763671875,-36.3159179688,-40.5883789063,-43.9453125
35.2000007629,-50.048828125,-44.5556640625,-36.62109375,-41.1987304688,-44.5556640625
35.2999992371,-50.048828125,-45.7763671875,-36.3159179688,-40.8935546875,-44.5556640625
35.4000015259,-48.828125,-46.0815429688,-35.400390625,-41.1987304688,-43.6401367188
35.5,-49.7436523438,-44.8608398438,-35.400390625,-40.8935546875,-43.9453125
35.5999984741,-50.3540039063,-45.4711914063,-35.7055664063,-40.5883789063,-43.3349609375
35.7000007629,-50.3540039063,-45.7763671875,-36.0107421875,-39.9780273438,-43.0297851563
35.7999992371,-48.828125,-45.166015625,-35.0952148438,-40.8935546875,-43.0297851563
35.9000015259,-50.9643554688,-44.2504882813,-36.3159179688,-41.50390625,-42.724609375
36,-50.3540039063,-45.4711914063,-36.3159179688,-40.8935546875,-43.3349609375
36.0999984741,-49.7436523438,-45.4711914063,-36.0107421875,-41.50390625,-44.2504882813
36.2000007629,-51.26953125,-44.2504882813,-35.7055664063,-40.5883789063,-43.9453125
36.2999992371,-49.7436523438,-45.7763671875,-34.4848632813,-41.1987304688,-43.0297851563
36.4000015259,-50.9643554688,-45.4711914063,-35.7055664063,-39.0625,-43.0297851563
36.5,-50.048828125,-45.7763671875,-34.4848632813,-40.8935546875,-43.6401367188
36.5999984741,-49.7436523438,-45.166015625,-36.0107421875,-42.1142578125,-42.724609375
36.7000007629,-50.6591796875,-45.166015625,-36.0107421875,-40.283203125,-44.8608398438
36.7999992371,-49.1333007813,-45.7763671875,-34.4848632813,-41.1987304688,-43.6401367188
36.9000015259,-50.9643554688,-45.7763671875,-33.5693359375,-39.9780273438,-43.0297851563
37,-50.048828125,-45.4711914063,-30.2124023438,-41.1987304688,-42.724609375
37.0999984741,-51.26953125,-44.5556640625,-20.751953125,-39.3676757813,-42.724609375
37.2000007629,-49.7436523438,-46.38671875,0,-40.5883789063,-43.9453125
37.2999992371,-50.3540039063,-45.166015625,25.0244140625,-41.50390625,-43.9453125
37.4000015259,-51.26953125,-44.8608398438,31.4331054688,-41.1987304688,-43.3349609375
37.5,-49.7436523438,-46.38671875,22.2778320313,-40.5883789063,-42.724609375
37.5999984741,-50.9643554688,-44.2504882813,4.5776367188,-39.6728515625,-43.0297851563
37.7000007629,-50.048828125,-45.7763671875,-11.2915039063,-41.50390625,-43.0297851563
37.7999992371,-50.6591796875,-44.8608398438,-25.9399414063,-40.5883789063,-43.3349609375
37.9000015259,-50.3540039063,-45.4711914063,-37.2314453125,-39.9780273438,-43.9453125
38,-50.048828125,-46.38671875,-43.3349609375,-40.8935546875,-42.4194335938
38.0999984741,-50.048828125,-44.5556640625,-47.3022460938,-41.50390625,-43.9453125
38.2000007629,-50.9643554688,-46.0815429688,-49.1333007813,-40.8935546875,-42.724609375
38.2999992371,-50.6591796875,-45.166015625,-50.6591796875,-40.283203125,-43.3349609375
38.4000015259,-50.048828125,-45.7763671875,-50.048828125,-40.8935546875,-43.0297851563
38.5,-50.6591796875,-45.166015625,-51.5747070313,-40.5883789063,-43.9453125
38.5999984741,-50.9643554688,-45.7763671875,-50.9643554688,-40.5883789063,-42.724609375
38.7000007629,-50.3540039063,-46.0815429688,-50.048828125,-41.8090820313,-42.4194335938
38.7999992371,-50.3540039063,-44.8608398438,-52.1850585938,-40.5883789063,-43.9453125
38.9000015259,-50.048828125,-46.0815429688,-50.6591796875,-41.1987304688,-42.724609375
39,-50.048828125,-43.6401367188,-50.9643554688,-41.1987304688,-42.4194335938
39.0999984741,-49.4384765625,-45.7763671875,-50.6591796875,-39.6728515625,-43.3349609375
39.2000007629,-49.7436523438,-45.166015625,-49.4384765625,-40.5883789063,-42.724609375
39.2999992371,-49.4384765625,-45.166015625,-50.9643554688,-39.6728515625,-43.9453125
39.4000015259,-49.7436523438,-45.166015625,-50.048828125,-40.5883789063,-44.5556640625
39.5,-50.048828125,-44.5556640625,-50.9643554688,-41.50390625,-44.2504882813
39.5999984741,-49.7436523438,-44.8608398438,-50.048828125,-39.9780273438,-43.0297851563
39.7000007629,-49.4384765625,-45.166015625,-48.828125,-40.5883789063,-44.2504882813
39.7999992371,-49.7436523438,-45.166015625,-50.3540039063,-40.5883789063,-43.3349609375
39.9000015259,-50.048828125,-45.166015625,-48.5229492188,-39.9780273438,-43.6401367188
40,-49.7436523438,-45.4711914063,-49.4384765625,-41.8090820313,-43.6401367188
40.0999984741,-50.3540039063,-44.5556640625,-49.4384765625,-39.9780273438,-42.1142578125
40.2000007629,-51.8798828125,-45.4711914063,-49.7436523438,-40.5883789063,-44.5556640625
40.2999992371,-50.6591796875,-45.166015625,-48.5229492188,-39.9780273438,-42.1142578125
40.4000015259,-50.3540039063,-44.2504882813,-48.828125,-40.8935546875,-43.6401367188
40.5,-50.048828125,-44.8608398438,-47.9125976563,-39.6728515625,-43.6401367188
40.5999984741,-50.6591796875,-44.5556640625,-48.5229492188,-41.1987304688,-42.1142578125
40.7000007629,-48.828125,-45.166015625,-49.1333007813,-39.6728515625,-44.5556640625
40.7999992371,-50.3540039063,-44.8608398438,-48.5229492188,-39.6728515625,-43.0297851563
40.9000015259,-51.26953125,-44.2504882813,-48.5229492188,-40.283203125,-43.9453125
41,-50.9643554688,-45.4711914063,-48.2177734375,-39.9780273438,-42.724609375
41.0999984741,-50.3540039063,-44.5556640625,-47.607421875,-40.283203125,-43.6401367188
41.2000007629,-50.048828125,-45.166015625,-48.828125,-40.283203125,-43.3349609375
41.2999992371,-50.3540039063,-43.6401367188,-48.828125,-40.5883789063,-43.3349609375
41.4000015259,-50.048828125,-46.0815429688,-49.4384765625,-39.3676757813,-43.6401367188
41.5,-50.6591796875,-46.9970703125,-49.4384765625,-39.6728515625,-42.724609375
